# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
5.009217964173250159e+00 3.054832380953821924e-01 -5.183693803640980757e-01 1.186302519750321865e+09 3.194929248770773000e+01 7.257367738648557998e-01 -9.179291023613742606e-01 1.263962314206856785e+00 7.093878916570885984e+00 9.194933216041541180e-02 6.306927677438365354e-01 -1.494592000000000007e+04
1.187052349630199233e+00 2.239730940012395199e-01 -4.148283494704839702e-01 1.186302519753137589e+09 2.996920055323167631e+01 5.664370757646273180e-01 -7.819115278852366568e-01 7.710930794317519821e-01 6.910996945707513994e+00 1.696008322246855549e-01 1.648235279128764108e-01 -1.494592000000000007e+04
3.000868572907396281e+00 2.710637984344907991e-01 -4.115019665327295240e-01 1.186302519753023624e+09 3.310482162984058618e+01 9.702056520840882659e-01 -3.315676951791694527e-01 2.477589961613879233e+00 6.541923623435670798e+00 5.304845597803403007e-02 6.098134010679053807e-01 -1.494592000000000007e+04
1.298739060398031775e+00 5.432388948139672546e-01 -1.561813161309520415e-01 1.186302519754491329e+09 3.071890127045759300e+01 7.413245032506298182e-01 -5.365607157986928000e-01 9.195522676194820555e-01 6.604197637070663873e+00 6.983817061212271859e-02 3.525935754823415480e-01 -1.494592000000000007e+04
3.081728278171919744e+00 2.911714002683942759e-01 -4.288260562473790727e-01 1.186302519752074003e+09 3.241628733221511993e+01 7.083925569349933671e-01 -6.237170001671021868e-01 2.731274994029706527e+00 6.883594656717777482e+00 2.045875063182740761e-01 4.137311513741906421e-01 -1.494592000000000007e+04
2.839183518368308068e+00 2.252963039402224310e-01 -4.018341074733802198e-01 1.186302519753414392e+09 3.261803471209724137e+01 7.086381738834518496e-01 -5.487888652883358143e-01 2.447027990582915979e+00 6.722986232526173112e+00 4.253841610301176135e-01 1.275411776578944389e-01 -1.494592000000000007e+04
6.281283972477907929e-01 2.400555358469350087e-01 -3.813216501703067252e-01 1.186302519752201796e+09 3.079149047982498644e+01 5.294162303206985110e-01 -8.941427941472462892e-01 6.031030530921004384e-01 7.168341879324631627e+00 2.015703914489466175e-01 3.358577477485961138e-01 -1.494592000000000007e+04
5.603067889948513347e+00 2.532707398176944347e-01 -4.533799074832144393e-01 1.186302519752117157e+09 2.903153134991454110e+01 5.145565688283832984e-01 -4.805679544156658545e-01 2.704726189934984149e+00 6.645614421966689278e+00 9.334306286611362968e-02 2.152855356566049649e-02 -1.494592000000000007e+04
5.675515365886983687e+00 4.389051532067659855e-01 -3.059915614651734783e-01 1.186302519754018784e+09 3.182026486177833746e+01 7.581880318055153056e-01 -6.908495212762473248e-01 2.030885844730450529e+00 6.843249621381945147e+00 3.255280426128375204e-01 1.780669005520721104e-01 -1.494592000000000007e+04
6.927099662113516132e-01 2.718010290335662327e-01 -4.172016795146522572e-01 1.186302519751972914e+09 3.267291358286981762e+01 7.091336220990980266e-01 -7.760754707825512355e-01 1.392965777799403705e-02 7.090588463489212678e+00 5.529569126301419058e-01 4.874165621412993726e-02 -1.494592000000000007e+04
1.704967962135851334e+00 2.148308230559473619e-01 -4.745487694480468033e-01 1.186302519752070427e+09 2.859376261449571643e+01 5.094408280748252693e-01 -9.732057988441134011e-01 1.471795460714580894e+00 7.110837891975331004e+00 3.766166243301463656e-02 1.355687564655101984e-01 -1.494592000000000007e+04
4.560934861463829648e+00 1.968672271290970999e-01 -5.693736422413482323e-01 1.186302519750530481e+09 3.125549499057547109e+01 7.693801886963728132e-01 -8.905478308679398713e-01 8.673929852320451106e-01 6.892816260620832303e+00 2.893886254912027556e-01 1.865376174684471033e-01 -1.494592000000000007e+04
2.656034528731013200e+00 2.717796800017348580e-01 -4.016517897310718510e-01 1.186302519752645254e+09 3.235055983136973623e+01 6.631813494318619107e-01 -9.263315035071792991e-01 2.072547273494075970e+00 7.250377510250717528e+00 4.087705914763752890e-01 2.012642190469055847e-01 -1.494592000000000007e+04
3.235118458143717568e+00 4.299022412692796724e-01 -3.057477735038817146e-01 1.186302519753435612e+09 3.203922263270227688e+01 8.182549925644202471e-01 -6.527543258868880871e-01 2.542917243236327618e+00 6.819988832573697479e+00 1.794319839432292618e-01 4.800943513599072454e-01 -1.494592000000000007e+04
5.811732472579340225e+00 2.752428512560223806e-01 -4.175633338696875252e-01 1.186302519753272533e+09 2.996030121574612437e+01 9.409536601327455063e-01 -7.120215385545519693e-01 2.239638674036628974e+00 6.600379842052140233e+00 4.006454516055855258e-02 1.522033623477547504e-01 -1.494592000000000007e+04
3.427320127298244756e+00 4.354142811572571103e-01 -2.956260349884236582e-01 1.186302519752297640e+09 3.018827592065007792e+01 9.925013358088673465e-01 -8.107845593713399746e-01 3.002292907087741991e+00 7.012052708913533827e+00 1.301303812188185083e-01 1.088767522915349145e-01 -1.494590999999999985e+04
3.129448606268938615e+00 3.699921280674344226e-01 -2.818704009601797345e-01 1.186302519752871752e+09 2.978664623348716844e+01 4.586684626338401460e-01 -8.710718454228143504e-01 2.639610748524925388e-01 7.061169885886406483e+00 1.034312529007309911e-01 3.756216268333988362e-01 -1.494590999999999985e+04
2.588593259753518616e+00 2.233610611037982197e-01 -5.072971193005860746e-01 1.186302519751070976e+09 2.902799704895353727e+01 4.443476834451454693e-01 -7.381649457665634406e-01 2.699064411534603192e+00 6.847011842149607119e+00 8.729698570487378836e-03 3.989025673181869069e-01 -1.494590999999999985e+04
8.096817636897243320e-01 3.785222757971895002e-01 -2.119204631544457929e-01 1.186302519753793240e+09 3.106610490329794771e+01 5.710050372840400623e-01 -8.831989557113788525e-01 8.158746660200009160e-01 6.991502916082506403e+00 2.879075698628900115e-01 9.680580596944307614e-02 -1.494590999999999985e+04
1.050814116889094985e+00 3.622183484303277967e-01 -2.408055505396620721e-01 1.186302519755263805e+09 2.966429074571417956e+01 8.172983713378535464e-01 -5.377104442639274451e-01 7.316970727012312992e-01 6.572160535007749438e+00 1.240923591938401516e-01 5.344546516438697381e-02 -1.494590999999999985e+04
5.008737528807239769e+00 2.735936116269534479e-01 -3.766400209054588943e-01 1.186302519753251791e+09 2.976607461267591859e+01 9.521724815127192709e-01 -5.901979104703962697e-01 1.048388737897544942e+00 6.764837281504144428e+00 1.893981113501035929e-01 3.817339451917103887e-02 -1.494590999999999985e+04
1.475006844700385455e+00 4.478852715604645374e-01 -1.761354471260472287e-01 1.186302519753640413e+09 3.168751033356117119e+01 6.130283045544174803e-01 -6.672945044519217328e-01 1.433790237033781167e+00 6.899037469474565754e+00 3.120616821999759871e-01 1.500544947554464104e-01 -1.494590999999999985e+04
1.781332829995037059e+00 2.165381764162293277e-01 -4.472215349310411647e-01 1.186302519750549555e+09 3.070290596486203683e+01 4.325732453283231416e-01 -6.426058700054387840e-01 1.953261144672211680e+00 6.801894387185396518e+00 3.524886501685802198e-01 4.307699073344239266e-02 -1.494590999999999985e+04
2.308673933658524025e+00 3.876908580720095920e-01 -2.722262053820843630e-01 1.186302519753049850e+09 3.177327912116697917e+01 6.513271045153798955e-01 -9.966847367950248948e-01 2.323334841669431494e+00 7.149616857635154865e+00 6.715916183090009373e-02 5.824796032933834411e-01 -1.494590999999999985e+04
2.872519004771701745e+00 3.944214906300577694e-01 -2.056920294480788225e-01 1.186302519754786968e+09 3.159404689066575145e+01 7.153955848414305096e-01 -8.868136141407827466e-01 2.449090813967109259e+00 6.972735871864749413e+00 3.953724613135550792e-01 4.327621456395087940e-02 -1.494590999999999985e+04
1.188734106617681086e+00 4.950843644538999166e-01 -2.726686381564490946e-01 1.186302519752752781e+09 3.141091418695025794e+01 5.309538675934538654e-01 -2.360833533534129336e-01 9.291165051657503948e-01 6.294916321067962173e+00 1.274148460007005212e-01 6.451680194959733550e-01 -1.494590999999999985e+04
4.793663709184769472e-01 4.190437081182222800e-01 -2.168169573891868818e-01 1.186302519753956079e+09 3.164632863729758228e+01 9.070957940419110965e-01 -8.633184632223819266e-01 1.350189321535280873e-01 7.146402733954690945e+00 4.139814220219906193e-01 3.900003243321107510e-02 -1.494590999999999985e+04
3.167267143744469049e+00 4.043806762978549574e-01 -3.118352954934432986e-01 1.186302519752659559e+09 3.248392776515326830e+01 7.585709520666342742e-01 -8.886387076468647006e-01 2.751204877935514492e+00 7.219353968468511518e+00 2.048808099469905386e-01 4.711300710152912519e-01 -1.494590999999999985e+04
3.469806783960727170e+00 4.192166549105816320e-01 -2.254069521717605440e-01 1.186302519753971338e+09 2.983165123724439027e+01 7.590033554720223563e-01 -7.984871776725754877e-01 3.131940650136305404e+00 7.055187783428389814e+00 6.011998119855818667e-02 1.585758767747391940e-01 -1.494590999999999985e+04
5.830533845005605009e+00 2.478878766793019273e-01 -3.384710979746096693e-01 1.186302519754632473e+09 3.074696470355306488e+01 7.475425125587595865e-01 -7.972021492284936395e-01 2.079158223458492660e+00 6.946685734806512968e+00 1.345034115799265129e-01 3.407557827346724966e-01 -1.494590999999999985e+04
2.859704131402965199e+00 2.418012677876112682e-01 -5.521833932899440356e-01 1.186302519750724316e+09 3.223249357301623519e+01 7.157750611547195607e-01 -6.886026296868361651e-01 2.199426133400364414e+00 6.875574738127523844e+00 3.959190582572930106e-01 2.662162571744831618e-01 -1.494590999999999985e+04
5.562756582875503675e+00 4.365795211592484737e-01 -1.488058789103667567e-01 1.186302519754785776e+09 3.215411403669155987e+01 6.655633238618595682e-01 -9.316092139970557628e-01 2.206891814162272869e+00 7.153523365257322020e+00 3.250649893348269703e-01 2.112712812439887511e-01 -1.494590999999999985e+04
1.785992523915952868e+00 2.606533052833130970e-01 -5.023050169799377906e-01 1.186302519750180483e+09 3.219419770865687980e+01 5.682276063958242585e-01 -6.538298591245869096e-01 1.552036186896983860e+00 6.961243392179627065e+00 4.312007349844404480e-01 5.784109618901125266e-02 -1.494589999999999964e+04
2.462967106078112423e+00 3.199866739121375314e-01 -3.431394460152030756e-01 1.186302519753965139e+09 3.171253761711584929e+01 5.699247913632086160e-01 -6.017453831738573955e-01 2.463032077573184431e+00 6.725537296956042965e+00 2.250755178354391650e-01 3.582769832206546545e-01 -1.494589999999999964e+04
1.364671185432694944e+00 4.322644543405482764e-01 -1.539574111852087812e-01 1.186302519755796194e+09 3.088395536435481503e+01 6.892280774188682679e-01 -5.239296560606330200e-01 8.133183564943494703e-01 6.716318366914092231e+00 3.578607517846791319e-01 4.952102655403393255e-02 -1.494589999999999964e+04
1.661619869608983446e+00 2.542750930248380281e-01 -4.460722109562691440e-01 1.186302519753104687e+09 3.204363217338914893e+01 8.562011327101858305e-01 -6.795459311469569386e-01 7.799799099827445792e-01 6.969748003994880037e+00 5.291296502975681992e-01 4.938012317495073245e-02 -1.494589999999999964e+04
3.989464533503740196e+00 2.828251032136666065e-01 -5.581736093038182078e-01 1.186302519751485825e+09 3.022180983701919743e+01 6.778025668723524078e-01 -6.458536254756660488e-01 4.565452344328300716e-01 6.779955047190089346e+00 1.654258331234899904e-01 1.019615264648164737e-01 -1.494589999999999964e+04
6.183355980340064839e+00 4.320548764788911811e-01 -1.668427768015181556e-01 1.186302519755403519e+09 3.224404724844835357e+01 9.353122161001808932e-01 -6.370340123224408346e-01 2.726888037292753086e+00 6.935987061128287223e+00 3.501881431796235455e-01 1.811984484608075430e-01 -1.494589999999999964e+04
5.917275759089264398e+00 3.617802508364010849e-01 -3.387026875302169282e-01 1.186302519753277063e+09 3.234121974101331176e+01 5.564024399237920138e-01 -4.424922609176103472e-01 2.505898567396954491e+00 6.584075470038265543e+00 1.912171701550543224e-01 7.003280988943523244e-01 -1.494589999999999964e+04
3.926106646317929716e+00 3.934529894610342415e-01 -2.956347183275558343e-01 1.186302519751656771e+09 3.123827720367345151e+01 6.193582140314614071e-01 -8.305049382107017042e-01 8.466364588058159502e-01 6.976404580479713680e+00 1.816338806999185929e-01 1.999363437239536079e-01 -1.494589999999999964e+04
2.909869110521082214e-01 1.970912782553724540e-01 -5.701008730171561734e-01 1.186302519750053406e+09 3.121668964547664871e+01 6.238828687118107563e-01 -8.691309278536005767e-01 3.014322591949063934e+00 6.993336623869337743e+00 1.875221904169308562e-01 3.518644118039711000e-01 -1.494589999999999964e+04
3.413603265573075696e+00 3.710706062066650435e-01 -2.692148850608491739e-01 1.186302519753795624e+09 3.241178477910541744e+01 6.699872264498492047e-01 -9.257824608614653172e-01 3.047653367292702420e+00 7.278775122218061000e+00 4.630459626523243943e-01 1.043023858514096069e-01 -1.494589999999999964e+04
2.074043077998295903e+00 1.954824935838680722e-01 -5.633806670502088387e-01 1.186302519750523329e+09 3.290123249382715898e+01 9.003279688020766613e-01 -9.616693668942970508e-01 1.503673805645324935e+00 7.285041358960212321e+00 9.014057402127708535e-03 7.323348548556321003e-01 -1.494589999999999964e+04
4.531578298847464659e+00 3.028373538606787818e-01 -5.199563366538991760e-01 1.186302519750430822e+09 3.127646182766674343e+01 5.209917527658102232e-01 -2.894071875106308256e-01 1.029740023630852486e+00 6.404924958407061553e+00 1.780243173904341447e-01 5.667613437400934595e-01 -1.494589999999999964e+04
3.132244092706750749e+00 2.692844621577636932e-01 -2.915280721548041409e-01 1.186302519754384995e+09 3.111068234031248636e+01 6.750590502060992426e-01 -9.260993658801367490e-01 2.780330390109094107e+00 7.210523556436771564e+00 2.807860709418508738e-01 1.554047077814211808e-01 -1.494589999999999964e+04
1.739296800706329194e+00 4.853652696074308159e-01 -2.919588603145685246e-01 1.186302519752854347e+09 3.188464560609758891e+01 8.355612125907628807e-01 -1.651846098853019529e-01 1.023805324960870955e+00 6.499084055387368331e+00 3.559959182429719982e-01 1.677533211104773603e-01 -1.494589999999999964e+04
3.523467884261738625e+00 3.025235810897535793e-01 -3.345127162019599365e-01 1.186302519753914118e+09 3.287448424942241587e+01 9.143229113742767922e-01 -9.809846658390614094e-01 2.959117478925360700e+00 7.237033668887345783e+00 5.758152858378638994e-01 5.045405376980695300e-02 -1.494589999999999964e+04
6.024698121284939312e+00 3.207067388246482298e-01 -3.963891982755585186e-01 1.186302519752756834e+09 3.273577363621767233e+01 9.307480814037467631e-01 -5.361579801879189366e-01 2.298150057861952256e+00 6.660574728009723167e+00 4.216432379451778845e-01 2.409230879535548264e-01 -1.494589999999999964e+04
6.883064638387654810e-01 3.808175753732696012e-01 -3.468980290647936671e-01 1.186302519751866341e+09 3.200981696053960945e+01 8.494103200734212100e-01 -7.230325552421609236e-01 1.813785187856254699e-01 6.925660075144514316e+00 1.140088947834764360e-01 4.516759614203925133e-01 -1.494589999999999964e+04
4.812051214370515417e+00 2.711225156128950209e-01 -4.114731468677341741e-01 1.186302519751195431e+09 2.841300594917096589e+01 3.981564234697010929e-01 -9.417064772214756019e-01 1.920062386609267424e+00 6.953104575556921851e+00 3.428255427066889682e-02 4.259226605187614867e-01 -1.494589999999999964e+04
2.630083847139416786e+00 3.339108400534231413e-01 -4.802000757063841219e-01 1.186302519751571417e+09 3.236858113849687157e+01 9.290603425721426500e-01 -8.510512538939387639e-01 2.164015573746880694e+00 7.141502889787957109e+00 2.190389964256281990e-02 5.951655163499809387e-01 -1.494589999999999964e+04
1.487697072292742062e+00 2.339579303575528846e-01 -4.370905890839644758e-01 1.186302519752291679e+09 3.180891186883285471e+01 6.803894097020433129e-01 -8.505376339817478648e-01 1.109882875320615359e+00 7.084474747280173013e+00 2.016478187601264960e-01 3.550128876506496445e-01 -1.494589999999999964e+04
6.039471911942769111e+00 2.685328079595974415e-01 -3.841868305377487691e-01 1.186302519752607822e+09 3.200677928413455930e+01 7.085938375443993076e-01 -8.411963926260361823e-01 2.808666984699315972e+00 7.137864765742741646e+00 1.769554762989627647e-03 6.716922367120660153e-01 -1.494589999999999964e+04
1.954138395895266500e+00 4.583218772266057228e-01 -1.610840728169356806e-01 1.186302519753979921e+09 2.930727104370881619e+01 6.750667626148919576e-01 -4.061084193723129565e-01 1.895422671256288938e+00 6.232485406827735552e+00 6.459642847108055391e-03 1.243587912804877127e-01 -1.494589999999999964e+04
5.627137831013850899e+00 4.024237586302381042e-01 -3.066862372246791923e-01 1.186302519753753662e+09 3.019806621439719052e+01 6.388574827557258473e-01 -6.264058126769249668e-01 2.116533432975821416e+00 6.620866163578615016e+00 2.136039893038055026e-01 1.498473092887578351e-01 -1.494589999999999964e+04
